simulation time,actual_yL
18.065944,0.000000
18.074277,0.000000
18.082610,0.000000
18.090943,0.000000
18.099276,0.000000
18.107609,0.000000
18.115942,0.000000
18.124275,0.000000
18.132608,0.000000
18.140941,0.000000
18.149274,0.000000
18.157607,0.000000
18.165940,0.000000
18.174273,0.000000
18.182606,0.000000
18.190939,0.000000
18.199272,0.000000
18.207605,0.000000
18.215938,0.000000
18.224271,0.000000
18.232604,0.000000
18.240937,0.000000
18.249270,0.000000
18.257603,0.000000
18.265936,0.000000
18.274269,0.000000
18.282602,0.000000
18.290935,0.000000
18.299268,0.000000
18.307601,0.000000
18.315934,0.000000
18.324267,0.000000
18.332600,0.000000
18.340933,0.000000
18.349266,0.000000
18.357599,0.000000
18.365932,0.000000
18.374265,0.000000
18.382598,0.000000
18.390931,0.000000
18.399264,0.000000
18.407597,0.000000
18.415930,0.000000
18.424263,0.000000
18.432596,0.000000
18.440929,0.000000
18.449262,0.000000
18.457595,0.000000
18.465928,0.000000
18.474261,0.000000
18.482594,0.000000
18.490927,0.000000
18.499260,0.000000
18.507593,0.000000
18.515926,0.000000
18.524259,0.000000
18.532592,0.000000
18.540925,0.000000
18.549258,0.000000
18.557591,0.000000
18.565924,0.000000
18.574257,0.000000
18.582590,0.000000
18.590923,0.000000
18.599256,0.000000
18.607589,0.000000
18.615922,0.000000
18.624255,0.000000
18.632588,0.000000
18.640921,0.000000
18.649254,0.000000
18.657587,0.000000
18.665920,0.000000
18.674253,0.000000
18.682586,0.000000
18.690919,0.000000
18.699252,0.000000
18.707585,0.000000
18.715918,0.000000
18.724251,0.000000
18.732584,0.000000
18.740917,0.000000
18.749250,0.000000
18.757583,0.000000
18.765916,0.000000
18.774249,0.000000
18.782582,0.000000
18.790915,0.000000
18.799248,0.000000
18.807581,0.000000
18.815914,0.000000
18.824247,0.000000
18.832580,0.000000
18.840913,0.000000
18.849246,0.000000
18.857579,0.000000
18.865912,0.000000
18.874245,0.000000
18.882578,0.000000
18.890911,0.000000
18.899244,0.000000
18.907577,0.000000
18.915910,0.000000
18.924243,0.000000
18.932576,0.000000
18.940909,0.000000
18.949242,0.000000
18.957575,0.000000
18.965908,0.000000
18.974241,0.000000
18.982574,0.000000
18.990907,0.000000
18.999240,0.000000
19.007573,0.000000
19.015906,0.000000
19.024239,0.000000
19.032572,0.000000
19.040905,0.000000
19.049238,0.000000
19.057571,0.000000
19.065904,0.000000
19.074237,0.000000
19.082570,0.000000
19.090903,0.000000
19.099236,0.000000
19.107569,0.000000
19.115902,0.000000
19.124235,0.000000
19.132568,0.000000
19.140901,0.000000
19.149234,0.000000
19.157567,0.000000
19.165900,0.000000
19.174233,0.000000
19.182566,0.000000
19.190899,0.000000
19.199232,0.000000
19.207565,0.000000
19.215898,0.000000
19.224231,0.000000
19.232564,0.000000
19.240897,0.000000
19.249230,0.000000
19.257563,0.000000
19.265896,0.000000
19.274229,0.000000
